Country,Notes,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,year,value
Mexico,,34.797687861271676,41.04046242774566,46.820809248554916,49.479768786127174,55.26011560693642,50.56,55.52,59.44,67.84,70.72,71.04,84,86.4,99.2,112,120,119.2,130.4,133.6,148.8,180,176.8,191.2,242.4,300.8,407.2,504.8,531.5769684554447,437.69298583699924,518.2871925963992,679.66358844835,810.4222038255414,1284.9485612655315,858.1301627433215,778.5567971755459,1155.9453726434208,1241.8636519355944,817.2966116517074,813.3915743952169,2001,3229.4692764339557
Nicaragua,42,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,6.891062970727541,6.988120195667365,8.346921344824908,8.443978569764733,10.967466418200171,10.433752948141823,14.99534125320289,18.537929963506482,25.234878484354372,35.231772653156305,44.54926624737946,32.27819500333542,47.159888987657006,71.92731270059916,...,...,...,...,...,...,2001,28.193450444589025
Panama,43,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,103.8,2001,0
Trinidad and Tobago,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,5.0875,5.2625,6.2,8.620776958600016,9.12152315123251,8.94488623023448,8.58403588492278,10.703751497833903,12.613977395424072,15.364583333333334,18.3125,27.21875,36.927083333333336,35.16666666666667,...,...,...,...,...,...,2001,13.945440719243024
North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,
Canada,,...,426.3085399449036,986.4672364672365,1747.9570990806947,1979.908443540183,1871.2744090441934,1832.6572008113592,1901.168699186992,1922.876362309016,1815.6145426371922,1737.535670830566,1702.4427114106973,1677.8208810842293,1671.3137531929226,1610.0917005869208,1657.457282984582,1574.7045399729122,1614.422827015186,1775.5003661781202,1797.2658171457213,1770.108751172488,1889.1579179068053,2077.6597114251476,2233.737030687935,2363.06095512359,2809.4655292817315,3180.9154901883676,3581.805735148703,3752.174526305891,3969.158477035426,4084.145737651739,4744.402251073365,5141.128191440558,6017.321456072236,6947.10407166388,7349.79576393554,7460.5633183935315,7780.136739834473,8694.447167776529,2001,8375.571424881842
United States of America,44,14088.155590698121,14926.997114427759,34491.619319624464,49660.670207068746,51516.763578604834,44640.14108743315,42120.48651055868,43311.97534152789,46072.64035619034,47050.24546531308,47819.18352873191,47346.55267021261,49879.77060505782,54650.94260507726,54561.21577542459,53432.32705816654,54561.791263226645,66442.75152731784,78398.44224052387,84329.0312182481,84990.16543077372,83407.99300488817,78237.97989308003,80708.07096649353,81469.79440758868,89278.92033982002,92080.92875364717,94715.2510797143,104665.21897162787,113382.06374909346,126879.92711675582,143688.35487267602,176558.87527082098,221673.54258401977,223427.16500573026,245149.168288537,272163.2293130574,295546.2238035986,304086.64868290786,2001,331805.61057213676
South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,
Argentina,5,0,0,0,0,0,0,0,0,0,0,0,0,0,305.1624072036684,242.21977118882327,245.74049803407604,252.4076028944311,279.22543628974427,251.9307190522606,337.1428571428571,442.85714285714283,445.7138938778955,519.7194841728831,766,1293.9999999999998,1626,798.3595352016404,2050.2489588021404,2058.223941633774,3103.989946591266,5057.062803252921,6477.389013477325,5882.767126461322,2279.8726974635933,2848.053181386515,2527.7498148534128,2027.2212612307226,2449.545720611814,2485.65965583174,2001,3183.591795897949
Bolivia,10,...,...,...,...,9.079366645578663,...,25.033860635497234,1.2644347685309179,2.9088700776937375,...,...,...,4.9354179640530935,5.195618571001471,6.404292358116515,...,...,...,...,11.583123793185832,12.254609230471969,16.787135932153383,15.863843455884947,20.700640942165883,21.129139966658784,39.76663606932478,58.30446641743107,66.77605555500654,73.25432960138775,97.67243946851701,119.73709606810081,159.00813494234714,238.71553762444444,123.72684353998399,89.97348259867519,144.68078574905195,131.2080002136628,92.86920722190578,103.36238715273183,2001,188.9194785527901
Brazil,,...,...,...,...,343.93069796436015,...,...,...,605.4459866499161,411.20332395312994,383.00264884631946,382.7297520528513,342.3397208219577,387.44903554993914,441.9996062185326,354.22785706905967,632.8690265379021,718.2165745649324,746.1391636300538,755.3075666848123,816.6228109971872,1026.2343738209624,1075.0714529197367,1195.5014875621116,1512.6709770873726,1790.1142133707237,2141.1266932814683,2576.476981668042,2499.6446583573897,2690.623101761565,2829.1611995849303,2259.307478860089,2517.8597571718187,3031.32892409642,2082.6692509150325,2013.1517578816145,2687.049984347282,2758.1865684774807,4323.674770120698,2001,10930.231568374596
Chile,45,...,87.50255215777128,107.14591845481299,109.68060363042798,136.623759294289,102.17691171371334,141.9796907311954,136.90883657251703,117.0111141376281,114.95133726722355,91.07217363862985,126.7910426418296,160.93092349591484,162.6262244241897,152.91745540421388,149.95037769293108,168.2157723669955,186.6979647584871,182.7053412702954,173.7810242755367,179.980922718443,388.38395034360457,651.5898628835411,745.6611887574873,1005.9197201637589,1103.1904808493555,486.7200768976992,599.806958679965,924.0427567120795,1036.1450350330745,1312.8997094974466,1787.1794871794873,2292.3076923076924,2160.7478544755963,1497.6843008416224,1462.2629534665277,1137.6352107422601,1114.393821593324,1166.781369783097,2001,1893.09822376358
Colombia,46,...,...,...,...,...,...,...,...,...,76.09375,67.65625,75.96081386586285,97.3134328358209,153.5962534106338,170,190,185.20286396181385,172.5925925925926,178.54188496112062,141.1848477965956,131.63896282354028,162.66245913105715,263.89857464667193,170.58758963851895,173.87993400177692,194.90410181053633,227.9421511919273,229.14691055199907,280.0823387691061,360.66362106275545,467.6872746757917,611.2482365805632,638.6434332590085,667.866120930581,859.8136055991873,889.7308985587748,716.7350609927482,679.4982008740818,721.3312064367476,2001,3264.438192230924
Ecuador,47,...,...,...,...,12.1,...,...,...,19.3,18.8,16.5,22.4,18.7,18.3,17.1,20.6,23.8,22.9,25.3,29.3,39.7,30.7,29.7,37.3,49.2,74.8,102,117,205,164,186,209,234,229,200,193,284,207,207,2001,384
Guyana,48,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,5.032808212023664,11.136757586916108,32.43637969244878,34,24.274509803921568,17.333333333333336,17.176470588235297,21.88235294117647,22.4,24.71,22.1,20.740845136588916,38.97127132895093,27.829660941574094,10.619291234062095,2001,14.371052898500436
Paraguay,49,...,...,...,...,...,...,...,...,...,...,...,7.088541594061098,7.187461315763201,8.276810921433563,9.208934810821605,9.815376859339123,11.679624638115204,13.588794050114803,14.936443046820406,16.62100429270241,17.856349206349204,19.316666666666666,20.75,28.8515873015873,30.915873015873014,31.43412698412698,43.48888888888889,46.757936507936506,55.486507936507934,69.52222222222221,63.530158730158725,89.32619047619048,131.94206349206348,208.02619047619044,221.22133492063492,172.99751243781097,158.36330612684122,191.43534931169603,116.9228309090909,2001,91.29889392508213
Peru,50,23.902768399729908,28.69565217391304,35.732984293193724,35.705128205128204,31.62393162393162,35.52631578947369,41.57894736842105,49.63157894736841,51.84210526315789,44.84492875104778,42.29390681003584,49.085687492673785,63.02043129840734,66.36838180462341,97.31543624161074,120.43251304996271,132.73676360924682,145.04101416853095,243.9806534582109,113.1782945736434,128.9405684754522,218.08785529715757,247.28682170542635,276.48578811369504,364.34108527131775,454.78036175710594,710.9098655463849,778.3943553854485,1031.6401297326047,665.1785428752343,520.6502342926054,948.5728133492584,994.5112450807212,1268.6953367920212,927.1596372411168,666.3109162496214,666.9764644780362,867.538985481269,1455.2323025932835,2001,904.2354491093096
Uruguay,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,51.42928191158685,112.46559824348336,187.5574736190398,156.54141862306167,133.2323996971991,160.54507851859503,185.94365575188476,279.3962489458852,477.2664645907964,709.6995358231495,599.1352240982293,274.61179085286744,221.85127734451177,203.64585392858555,242.34980255424804,223.9249385869228,2001,523.00831137239
Venezuela,‖51,...,...,...,...,...,...,142.85714285714286,173.40327059549523,228.9326723039223,251.94029850746267,225.6938743219481,234.35774037341994,114.63268285256268,203.90068275382353,245.39730779449917,200.45977011494256,227.27272727272725,238.63636363636363,270.45454545454544,272.7272727272727,263.6363636363636,272.7272727272727,352.27272727272725,404.6511627906977,420.93023255813955,602.3255813953488,711.6279069767442,593.0232558139535,748.8372093023256,827.9069767441861,925.5813953488373,1002.3255813953488,1009.3023255813954,1523.2558139534883,2006.9767441860465,1325.4150473087661,820,1004.536496716081,765.5172413793102,2001,1911.4001365285812
Asia & Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,
Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,
Australia,,0,170.80002732800435,294.00004704000753,440.16007042561125,462.0000739200118,417.2000667520107,432.32006917121106,445.2000712320114,437.9200700672112,439.60007033601124,450.2400720384115,459.76007356161176,470.96007535361207,489.4400783104125,553.2800885248141,655.7601049216167,787.3601259776201,986.7201578752253,1197.8401916544306,1321.6002114560338,1314.8802103808337,1277.3602043776327,1331.754789445659,1484.4437449475258,1855.7293065926362,2127.274762942357,2268.707674463358,2441.0840246173702,2500.4851273805893,2816.316205750756,3100.685079266432,3657.8672897281394,4323.644156903754,4459.54458175223,4511.671066026432,4925.319432743611,4386.8593257861985,4606.710027607506,5057.135655169516,2001,7043.145895398874
Fiji,†68,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0.34449734392547837,0.34449734392547837,0.413396812710574,0.5356167685308848,0.7877031062163106,0.9317270694413666,1.3530220803273074,2.0562537490129373,2.7514300195496344,3.6514649459365187,7.239265397610451,9.572320677528857,10.367191750258261,11.361681762921133,14.939154849219635,15.102947827967984,15.601330131165712,14.008928958432664,14.591259367800365,25.13144566108726,2001,32.811655824617965
New Zealand,,...,...,...,...,...,...,...,90.43971059292609,89.03971507291178,91.80470622494009,97.89468673700243,101.21967609703648,96.67875121940311,96.32310614382212,100.0425476297077,123.40203060648449,126.98242755084163,148.2214812693098,149.59123088707938,135.52002168320345,147.56002360960377,171.92002750720442,180.84116978402398,206.17201319500884,246.33149297242716,291.44412310264283,292.2599473511577,271.6715262367025,307.43174384408576,388.5735023459575,436.8923108997222,676.939260529084,660.3544444348059,608.7677565079055,567.5554694442033,530.3318046020669,529.1913985084291,691.1340400175626,925.7565385704843,2001,796.6368891224382
Papua New Guinea,¶69,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,7.933048214867789,21.9851741975033,22.276752319915897,27.421800613605104,30.150739648503635,38.795968677061936,38.24853224600909,...,...,...,34.289370295208485,37.450561758426375,42.383569097443655,2001,25.23076559881017
South Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,
Afghanistan,2,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2.939585501253765,...,...,3.3412715512301565,3.5813663514300256,4.203664568654506,5.3932512159455035,6.127288063334602,...,...,...,...,...,...,...,...,...,...,2001,...
Bangladesh,9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,48.606800131376765,72.29823503827137,80.83055947336508,105.28772907551254,128.52290876123118,134.87103170526336,136.2519329256343,167.25535116763416,174.10613871698942,184.67456250855653,231.8044924595024,244.33757153981685,224.94800705317962,248.79641716661382,288.31183974786654,2001,705.4816952129768
India,59,...,...,...,...,...,...,...,518.3855183855185,654.885654885655,687.5406875406876,663.4431634431635,681.7656817656817,748.3882483882485,1065.4360654360655,1795.4492954492955,1986.6544866544866,2125.9896259896263,1661.1549064101534,1487.7333333333333,1586.8666666666668,1691.4333333333332,1832.9666666666667,2255.2569828375563,2497.2447056871642,2529.921054399099,2895.4157203515356,3323.6468005191086,3294.9106123492115,3477.08094450128,3975.8191298743777,4589.738351594122,5420.809519085737,5879.007035844464,6302.107956210014,6830.768697580924,6956.682449439389,7567.024020309329,9539.363085609162,10877.406164409984,2001,14600.642346099723
Nepal,¶,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,5.185185185185186,5.891358024691359,6.503703703703703,7.152747934870839,8.446969696969697,10.529138037590432,11.876,13.208,14.867263944510961,17.3,20.083333333333332,21.95958269497337,25.49117322822755,29.08175893078129,29.21127137076686,30.532050157839354,31.05304807393381,33.92883332111169,2001,64.7017383751416
Pakistan,60,...,...,249.6584575580622,287.4397011352508,251.09414481399537,216.63765067159937,204.38925934442145,169.36516936516938,153.35265335265336,164.55616455616456,187.4041874041874,208.84520884520884,210.10521010521012,200.34020034020034,219.66021966021967,257.8802578802579,439.63543963543964,549.6755496755497,478.2754782754783,492.5554925554926,552.7205527205527,635.2506352506352,739.4107394107394,478.2073817757084,477.6246341646447,609.1919191919192,771.161616161616,833.1818181818181,913.5858585858585,1031.8686868686868,1181.8181818181818,1429.292929292929,1737.3737373737374,1852.7115425195188,1985.9724022261187,2114.435830076248,2143.9692624494614,2282.6250187715873,2500.1724256845296,2001,2842.0467904248862
Sri Lanka,61,...,...,2.4832524832524836,3.2182532182532184,4.446754446754447,7.045507045507046,6.420756420756421,7.654507654507655,10.736260736260736,15.456015456015457,16.789516789516792,16.653016653016653,17.083517083517087,15.84976584976585,13.91776391776392,13.938763938763941,14.474264474264475,15.282765282765284,15.711432162613066,14.305226321616432,15.863429188709706,21.04203871735124,32.25806451612903,...,25.14642717688403,28.41784761117167,30.478781020012356,23.669757489300995,28.0812322562249,21.946485423459553,28.07318357543765,30.811520224501642,27.684625656640183,25.97466870393327,45.952585364195066,55.750799977985864,188.94730254099386,172.74326933715955,226.69954185303297,2001,675.0165020193997
East Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,
China,55,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,26561.462998292423
Japan,56,...,...,...,356.54943229022433,395.8333333333333,475,488.8888888888889,456.9444444444444,451.3888888888889,459.02777777777777,463.1944444444444,480.5555555555556,492.3611111111111,538.1944444444445,629.8611111111112,718.0555555555555,821.3888888888888,932.4305555555555,1039.0277777777778,1168.1944444444443,1335.4166666666667,1575.3472222222224,1896.54041599416,2567.519427915506,3374.561100028708,3962.157887168672,4534.90213520134,5008.3965038172055,6157.312576812782,8657.135932941143,9173.587660856074,9711.741590625426,10851.176225196792,10193.936011755402,11429.317255549193,12225.078098028815,13087.751953583527,19457.334441015904,23642.29070016662,2001,40757.9672341581
"Korea, North",57,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0,0,2001,0
"Korea, South",58,...,108.4,...,64.83333333333334,62.22222222222222,213.33333333333334,141.2,250,266,302,330,275.64356435643566,157.061350086544,186.15384615384613,185.3846153846154,137.48147039705955,132.13163614250698,176.90178633949665,218.1008956923225,278.69652442661175,347.0282238054421,386.403740388207,460.8998493433617,531.9500934094183,544.7853746466427,852.9638640004747,1030.9917355371902,1708.6776859504132,2237.6033057851237,3190.082644628099,3543.3884297520663,3980.6924890358096,4463.839959590501,4646.524886333171,4714.15975290945,4759.446931422275,4883.795774809774,5325.292074231895,6040.84530500251,2001,12941.850827659393
Mongolia,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0,2001,23.124715313838024
Taiwan,†¶104,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0,0,0,0,0,0,0,0,0,0,0,0,2001,7982.24852071006
South East Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,
Brunei,§12,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,9.868097737414244,10.3455858360879,14.215522781442948,21.818972698584663,41.281153797495044,67.66929465283062,71.68566040829712,89.22964617725438,171.46457214333012,142.38678130589713,155.27124187647027,168.99842057550865,117.11980312817965,97.36624974215688,101.75215326227757,110.16248587778196,104.46442986163211,2001,217.66793918692653
Cambodia,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0,0,2001,70.84694088598255
Indonesia,62,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,698.1927710843373,1063.855421686747,1275.301204819277,1468.6746987951808,1627.6623420692463,1552.431165787932,2114.4540458122406,2654.1059299699095,2741.0680942999993,2047.2579501025552,2002.3100766126672,1923.3193466476978,1734.6167040918165,1347.5986251786965,2001,919.022697814032
Laos,§,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,35.54479166666666,35.461875,36.13395833333333,38.045833333333334,39.061458333333334,20.254568128297787,21.220297966170058,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,12.574570778305628
Malaysia,63,...,...,38.220056056082214,63.04675913524673,82.32012073617707,72.19343921704419,62.720091989468244,57.820084802791044,62.720091989468244,65.00676200991762,55.53341478234168,51.28674188722143,42.46672895120246,43.77339753431638,60.76008911479737,84.60679075662644,118.58017391758841,148.63355132920861,143.4068769967529,148.30688418343013,143.7335441425314,199.59362607065157,228.02775648208214,251.10300898012457,296.72618925810264,397.16335627962627,440.72554704275245,439.8855825336308,637.8794773451212,607.0706896253951,778.6368371991007,1035.8862224835543,1446.5392427477734,1438.3036666252747,1342.380183091007,1273.6597770988717,1076.9057284618855,894.0746250154951,1334.714483021384,2001,1934.4736842105265
Myanmar,§¶64,...,...,32.06178206178206,46.67779667779668,64.86906486906487,77.60557760557761,70.97482097482097,75.02257502257503,79.43782943782944,85.37033537033537,86.25758625758625,89.51258951258951,85.61708561708562,90.70434070434071,100.32235032235032,97.9125979125979,107.24185724185725,105.45685545685546,102.03910203910205,104.59060459060458,114.41861441861441,122.78187278187279,127.758749506804,117.18127517405473,152.45231745774228,159.99934190502046,138.92372323415995,155.14220747754126,169.29367819344617,183.42928925931048,190.8663540730303,202.08346716344406,205.28811662608686,195.4194155967135,192.1699914577157,188.72082926365155,196.75864469577633,231.8433696479582,203.6537435465811,2001,9464.417217002449
Philippines,65,...,...,...,...,...,...,...,...,...,117.75,120.5,123.8213399503722,128.7128712871287,82.88960124468528,94.23540182384501,93.60589870614142,93.1143951273544,109.61538461538463,129.48717948717947,153.84615384615387,189.23076923076925,155.05517118734494,161.3101336969484,196.25938599277288,301.20125276039477,521.5185323230999,...,714.759968065632,754.4422260706056,622.7463289599443,874.2739798442573,879.3265729694612,982.3220016076662,964.6370023419205,800.1655763225858,513.4531430590406,609.3307465349621,593.7985941125396,652.3821331505225,2001,1122.1039915595595
Singapore,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,103.63515199822294,128.08535745894383,150.04444444444445,198.89149782084098,225.9045414814906,269.1561590688652,306.27236081656446,380.5238993195048,418.86175143578333,452.16043705393275,560.0805152227011,681.0038387079978,738.3108569078795,732.9452686874424,918.6247116845125,1049.5875281230826,1021.1626603962487,1052.3604212765554,2001,4309.127542249906
Thailand,§,...,...,...,...,...,...,...,...,75.63818969547134,70.18216636972532,67.98503549817903,62.82516122331436,58.74140485506971,80.30373417751831,85.5012697970725,87.23557692307692,94.26682692307692,105.54086538461537,126.34615384615384,154.63942307692307,184.90384615384613,217.22355769230768,262.65625,284.08653846153845,312.40849909231105,363.8877845998302,416.03489815646265,531.9091573080525,688.7221141072838,942.0070711690049,1199.0484306206506,1373.2272274423237,1415.8539715128964,1507.634749414133,1583.036595493063,1698.8375339475622,1629.5947184900715,1635.6672712546913,1698.6875456793196,2001,1720.105374742021
Timor Leste,§66,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,...
Viet Nam,§67,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1315.5978817596824,2001,...
Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,
Kazakhstan,†,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,221.48620652055394
Kyrgyz Republic,52,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,35.81360742486254
Tajikistan,§,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,12.468225563719603
Turkmenistan,§53,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,...
Uzbekistan,§54,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,59.76061046511628
Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,
Central Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,
Albania,§¶3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,53.23204516151514
Bosnia and Herzegovina,†§¶11,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,...
Bulgaria,†13,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,406.0035428043081
Croatia,70,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,623.6075293667859
Czechia,71,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,1182.5199222827216
Estonia,‖73,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,93.81853990421199
Hungary,,...,...,...,...,...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.16666666666666,173.33333333333334,223.33333333333334,225.67099509207378,231.6322837495476,263.447030809007,308.0055783232518,366.1470865153259,382.43861138704955,419.9146987234105,538.0981396048144,621.1703861937152,740.8022181032389,757.7015996246462,750.7405031326355,700.7084420134471,641.1030302525695,1025.550984249612,765.8387898437994,823.921397472882,2001,845.0556738455094
Kosovo,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,...
Latvia,‖75,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,86.9667410976613
Lithuania,‖,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,166.875
North Macedonia,†77,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,226.30300233255093
Montenegro,76,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,...
Poland,78,...,...,950,1525,2275,2475,2925,2900,2425,2700,3375,3550,4025,4375,4950,5200,5525,5975,6275,7225,7975,8525,9452.062887040142,10054.347826086956,12059.701492537313,13162.65060240964,14337.349397590362,15572.289156626506,17379.518072289156,10292.598967297761,1936.7469879518073,1506.2182388102233,1567.8608083671375,2122.0359284260862,2195.5215729109777,2313.670081243377,2140.7891696456486,2173.57818891304,1765.4847726938356,2001,3630.645594665234
Romania,¶‖,...,0,0,0,0,0,0,0,833.5000000000001,785.5000000000001,752.5000000000001,740.8333333333334,794.6666666666667,902.0000000000001,904.8333333333334,949.1666666666667,1034.0000000000002,1076,1123.8333333333335,1255.8333333333335,1380.0000000000002,1542.0000000000002,1618.3333333333335,1824.5931283905966,545.3810218045993,565.5,635.5,691.5,717,834.4135684796462,860,755.5555555555555,915.3333333333334,989.3333333333333,888.3197019530227,731.1961353746675,2050.0075839779715,2307.8732650711304,2272.4462457924024,2001,985.6576556736221
Serbia,79,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,494.0692264812736
Slovakia,‖,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,393.9965983215895
Slovenia,‖,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,271.48879038865914
Eastern Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,
Armenia,†6,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,66.24762645970476
Azerbaijan,‖7,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,131.96366006418867
Belarus,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,177.69784172661872
Georgia,†§81,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,23.829967872958292
Moldova,†¶82,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,5.96186582304063
Russia,83,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0,2001,11683.151344772614
Ukraine,84,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2001,1088.575172742435
Western Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,
